Brand,Account Type,Customer Num & Company,Area,Chain,Company & Address,City,Product Num & Name,Package,"Address, City, State & Zip",License Type,Container Type,Appellation,Company,Location,Year Weeks,Instagram Handle,Notes about account,Notes & Description,Cases,Full Price
FAB Squid 3D,Sale,2846 Francis Market,Sales MA,Patel Group,"Francis Market, 1084 Belmont St, Watertown, MA 02472",Watertown,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1084 Belmont St, Watertown, MA 02472",Is Null,Aluminum Can,Is Null,Francis Market,Massachusetts,2020 53,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2850 Roslindale Liquors,Sales MA,Patel Group,"Roslindale Liquors, 23 Corinth St, Roslindale, MA 02131",Roslindale,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"23 Corinth St, Roslindale, MA 02131",Is Null,Aluminum Can,Is Null,Roslindale Liquors,Massachusetts,2020 43,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2850 Roslindale Liquors,Sales MA,Patel Group,"Roslindale Liquors, 23 Corinth St, Roslindale, MA 02131",Roslindale,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"23 Corinth St, Roslindale, MA 02131",Is Null,Aluminum Can,Is Null,Roslindale Liquors,Massachusetts,2020 51,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2857 Gil's Grocery,Sales MA Seaboard,Independent,"Gil's Grocery, 36 Main St, Topsfield, MA 01983",Topsfield,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"36 Main St, Topsfield, MA 01983",Is Null,Aluminum Can,Is Null,Gil's Grocery,Massachusetts,2020 42,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2875 Woody's Liquor Revere,Sales MA,Patel Group,"Woody's Liquor Revere, 266 Broadway, Revere, MA 02151",Revere,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"266 Broadway, Revere, MA 02151",Is Null,Aluminum Can,Is Null,Woody's Liquor Revere,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,289 Vinnin Square Liquors,Sales MA Seaboard,Independent,"Vinnin Square Liquors, 371 Paradise Road, Swampscott, MA 01907",Swampscott,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"371 Paradise Road, Swampscott, MA 01907",Is Null,Aluminum Can,Is Null,Vinnin Square Liquors,Massachusetts,2020 41,Is Null,Top Account - hook up with the good stuff,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2890 Town Landing Market,Sales Maine,Independent,"Town Landing Market, 269 Foreside Rd, Falmouth, ME 04105",Falmouth,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"269 Foreside Rd, Falmouth, ME 04105",Is Null,Aluminum Can,Is Null,Town Landing Market,Maine,2020 46,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2892 Maynard Corner Store,Sales MA,Patel Group,"Maynard Corner Store, 49 Walnut St, Maynard, MA 01754",Maynard,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"49 Walnut St, Maynard, MA 01754",Is Null,Aluminum Can,Is Null,Maynard Corner Store,Massachusetts,2020 43,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2892 Maynard Corner Store,Sales MA,Patel Group,"Maynard Corner Store, 49 Walnut St, Maynard, MA 01754",Maynard,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"49 Walnut St, Maynard, MA 01754",Is Null,Aluminum Can,Is Null,Maynard Corner Store,Massachusetts,2020 51,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2903 Rotary Liquors,Sales MA,Patel Group,"Rotary Liquors, 295 Old Colony Ave, South Boston, MA 02127",South Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"295 Old Colony Ave, South Boston, MA 02127",Is Null,Aluminum Can,Is Null,Rotary Liquors,Massachusetts,2020 43,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,291 Lincoln Liquors - Billerica,Sales MA Seaboard,Lincoln Liquors,"Lincoln Liquors - Billerica, 199 Boston Rd, Suite 5, Billerica, MA 01862",Billerica,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"199 Boston Rd, Suite 5, Billerica, MA 01862",Is Null,Aluminum Can,Is Null,Lincoln Liquors - Billerica,Massachusetts,2020 44,Is Null,Slow store,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2929 Wells Super Food Market,Sales Maine,Independent,"Wells Super Food Market, 1517 Post Rd, Wells, ME 04090",Wells,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1517 Post Rd, Wells, ME 04090",Is Null,Aluminum Can,Is Null,Wells Super Food Market,Maine,2020 41,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2935 Sea & Cellar,Sales MA Seaboard,Independent,"Sea & Cellar, 21 Dock Square, #3, Rockport, MA 01966",Rockport,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"21 Dock Square, #3, Rockport, MA 01966",Is Null,Aluminum Can,Is Null,Sea & Cellar,Massachusetts,2020 45,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2935 Sea & Cellar,Sales MA Seaboard,Independent,"Sea & Cellar, 21 Dock Square, #3, Rockport, MA 01966",Rockport,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"21 Dock Square, #3, Rockport, MA 01966",Is Null,Aluminum Can,Is Null,Sea & Cellar,Massachusetts,2020 49,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2957 Liquor World Mendon,Sales MA Worcester County,Jay Patel Group,"Liquor World Mendon, 1A Cape Rd, Mendon, MA 01756",Mendon,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1A Cape Rd, Mendon, MA 01756",Is Null,Aluminum Can,Is Null,Liquor World Mendon,Massachusetts,2020 42,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2966 Beachway Beer & Wine,Sales MA,Patel Group,"Beachway Beer & Wine, 40 Furlong Dr, Revere, MA 02151",Revere,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"40 Furlong Dr, Revere, MA 02151",Is Null,Aluminum Can,Is Null,Beachway Beer & Wine,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,2973 Dorr's Liquor Mart,Sales MA,Independent,"Dorr's Liquor Mart, 354 Washington Street, Brighton, MA 02135",Brighton,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"354 Washington Street, Brighton, MA 02135",Is Null,Aluminum Can,Is Null,Dorr's Liquor Mart,Massachusetts,2020 43,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3000 Woody's Liquors East Boston,Sales MA,Independent,"Woody's Liquors East Boston, 1035 Saratoga St, East Boston, MA 02128",East Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1035 Saratoga St, East Boston, MA 02128",Is Null,Aluminum Can,Is Null,Woody's Liquors East Boston,Massachusetts,2020 44,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3000 Woody's Liquors East Boston,Sales MA,Independent,"Woody's Liquors East Boston, 1035 Saratoga St, East Boston, MA 02128",East Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1035 Saratoga St, East Boston, MA 02128",Is Null,Aluminum Can,Is Null,Woody's Liquors East Boston,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3008 Tuscan Sea Grill,Sales MA Seaboard,Independent,"Tuscan Sea Grill, 38 Rear Merrimac St, Newburyport, MA 01950",Newburyport,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"38 Rear Merrimac St, Newburyport, MA 01950",Is Null,Aluminum Can,Is Null,Tuscan Sea Grill,Massachusetts,2020 44,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",2.00,$118.00
FAB Squid 3D,Sale,3062 Beacon Hill Wine & Spirits,Sales MA,Independent,"Beacon Hill Wine & Spirits, 63 Charles St, Boston, MA 02114",Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"63 Charles St, Boston, MA 02114",Is Null,Aluminum Can,Is Null,Beacon Hill Wine & Spirits,Massachusetts,2020 43,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3062 Beacon Hill Wine & Spirits,Sales MA,Independent,"Beacon Hill Wine & Spirits, 63 Charles St, Boston, MA 02114",Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"63 Charles St, Boston, MA 02114",Is Null,Aluminum Can,Is Null,Beacon Hill Wine & Spirits,Massachusetts,2020 44,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3104 Vincent's Country Store,Sales MA Worcester County,Independent,"Vincent's Country Store, 109 Main St, Westminster, MA 01473",Westminster,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"109 Main St, Westminster, MA 01473",Is Null,Aluminum Can,Is Null,Vincent's Country Store,Massachusetts,2020 42,vincents_craftbeers,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3127 The Corner Pub,Sales Maine,Independent,"The Corner Pub, 4 Wallingforrd Sq, Kittery, ME 03904",Kittery,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"4 Wallingforrd Sq, Kittery, ME 03904",Is Null,Aluminum Can,Is Null,The Corner Pub,Maine,2020 50,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3140 Boulevard Wine and Liquors,Sales MA,Patel Group,"Boulevard Wine and Liquors, 584 Kelley Blvd, North Attleboro, MA 02760",North Attleboro,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"584 Kelley Blvd, North Attleboro, MA 02760",Is Null,Aluminum Can,Is Null,Boulevard Wine and Liquors,Massachusetts,2020 43,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3175 Somerville Wine & Spirits,Sales MA,Patel Group,"Somerville Wine & Spirits, 235 Highland Ave, Somerville, MA 02143",Somerville,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"235 Highland Ave, Somerville, MA 02143",Is Null,Aluminum Can,Is Null,Somerville Wine & Spirits,Massachusetts,2020 48,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3178 777 Convenience Store,Sales MA,Independent,"777 Convenience Store, 269 Main St, Charlestown, MA 02129",Charlestown,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"269 Main St, Charlestown, MA 02129",Is Null,Aluminum Can,Is Null,777 Convenience Store,Massachusetts,2020 41,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3180 Parkway Convenience,Sales MA,Patel Group,"Parkway Convenience, 190 Revere Beach Parkway, Revere, MA 02151",Revere,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"190 Revere Beach Parkway, Revere, MA 02151",Is Null,Aluminum Can,Is Null,Parkway Convenience,Massachusetts,2020 43,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3180 Parkway Convenience,Sales MA,Patel Group,"Parkway Convenience, 190 Revere Beach Parkway, Revere, MA 02151",Revere,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"190 Revere Beach Parkway, Revere, MA 02151",Is Null,Aluminum Can,Is Null,Parkway Convenience,Massachusetts,2020 45,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3203 Salem Liquors - North St,Sales MA Seaboard,Independent,"Salem Liquors - North St, 128 North St, Salem, MA 01970",Salem,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"128 North St, Salem, MA 01970",Is Null,Aluminum Can,Is Null,Salem Liquors - North St,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",3.00,$177.00
FAB Squid 3D,Sale,3204 Marlborough Liquor Market,Sales MA,Independent,"Marlborough Liquor Market, 45 Massachusetts Ave, Boston, MA 02115",Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"45 Massachusetts Ave, Boston, MA 02115",Is Null,Aluminum Can,Is Null,Marlborough Liquor Market,Massachusetts,2020 45,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3231 Thompson's Town Liquors,Sales MA,Patel Group,"Thompson's Town Liquors, 253 Washington Ave, Winthrop, MA 02152",Winthrop,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"253 Washington Ave, Winthrop, MA 02152",Is Null,Aluminum Can,Is Null,Thompson's Town Liquors,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3237 Belle Isle Wine & Spirits,Sales MA,Independent,"Belle Isle Wine & Spirits, 1144 Saratoga St, Boston, MA 02128",Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1144 Saratoga St, Boston, MA 02128",Is Null,Aluminum Can,Is Null,Belle Isle Wine & Spirits,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3237 Belle Isle Wine & Spirits,Sales MA,Independent,"Belle Isle Wine & Spirits, 1144 Saratoga St, Boston, MA 02128",Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1144 Saratoga St, Boston, MA 02128",Is Null,Aluminum Can,Is Null,Belle Isle Wine & Spirits,Massachusetts,2020 48,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3247 Beacon Capitol Market,Sales MA,Independent,"Beacon Capitol Market, 32 Myrtle St, Boston, MA 02114",Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"32 Myrtle St, Boston, MA 02114",Is Null,Aluminum Can,Is Null,Beacon Capitol Market,Massachusetts,2020 46,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3250 Lanni Orchards,Sales MA Worcester County,Independent,"Lanni Orchards, 294 Chase Rd, Lunenburg, MA 01462",Lunenburg,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"294 Chase Rd, Lunenburg, MA 01462",Is Null,Aluminum Can,Is Null,Lanni Orchards,Massachusetts,2020 50,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,3258 A & P Spinners Market & Liquor,Sales MA Seaboard,Patel Group,"A & P Spinners Market & Liquor, 2 West Prescott St, Westford, MA 01886",Westford,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"2 West Prescott St, Westford, MA 01886",Is Null,Aluminum Can,Is Null,A & P Spinners Market & Liquor,Massachusetts,2020 46,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,330 Al's Liquors,Sales MA,Independent,"Al's Liquors, 226 West Broadway, South Boston, MA 02127",South Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"226 West Broadway, South Boston, MA 02127",Is Null,Aluminum Can,Is Null,Al's Liquors,Massachusetts,2020 42,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,330 Al's Liquors,Sales MA,Independent,"Al's Liquors, 226 West Broadway, South Boston, MA 02127",South Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"226 West Broadway, South Boston, MA 02127",Is Null,Aluminum Can,Is Null,Al's Liquors,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,337 Eataly Cantina,Sales MA,Independent,"Eataly Cantina, 800 Boylston Street, Boston, MA 02199",Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"800 Boylston Street, Boston, MA 02199",Is Null,Aluminum Can,Is Null,Eataly Cantina,Massachusetts,2020 48,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,38 Pemberton Farms,Sales MA,Independent,"Pemberton Farms, 2225 Massachusetts Ave., Cambridge, MA 02140",Cambridge,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"2225 Massachusetts Ave., Cambridge, MA 02140",Is Null,Aluminum Can,Is Null,Pemberton Farms,Massachusetts,2020 41,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,38 Pemberton Farms,Sales MA,Independent,"Pemberton Farms, 2225 Massachusetts Ave., Cambridge, MA 02140",Cambridge,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"2225 Massachusetts Ave., Cambridge, MA 02140",Is Null,Aluminum Can,Is Null,Pemberton Farms,Massachusetts,2020 45,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,387 Westford Wine and Spirits,Sales MA Seaboard,Independent,"Westford Wine and Spirits, 9 Cornerstone Sq, Westford, MA 01886",Westford,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"9 Cornerstone Sq, Westford, MA 01886",Is Null,Aluminum Can,Is Null,Westford Wine and Spirits,Massachusetts,2020 49,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",2.00,$118.00
FAB Squid 3D,Sale,397 The Beer Shop,Sales Western MA,Independent,"The Beer Shop, 33 Harkness Ave, East Longmeadow, MA 01028",East Longmeadow,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"33 Harkness Ave, East Longmeadow, MA 01028",Is Null,Aluminum Can,Is Null,The Beer Shop,Massachusetts,2020 42,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,399 Morrissey Blvd Wine and Spirits,Sales MA Dorchester,Jay Patel Group,"Morrissey Blvd Wine and Spirits, 711 William T Morrissey Blvd, Dorchester, MA 02122",Dorchester,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"711 William T Morrissey Blvd, Dorchester, MA 02122",Is Null,Aluminum Can,Is Null,Morrissey Blvd Wine and Spirits,Massachusetts,2020 41,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,399 Morrissey Blvd Wine and Spirits,Sales MA Dorchester,Jay Patel Group,"Morrissey Blvd Wine and Spirits, 711 William T Morrissey Blvd, Dorchester, MA 02122",Dorchester,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"711 William T Morrissey Blvd, Dorchester, MA 02122",Is Null,Aluminum Can,Is Null,Morrissey Blvd Wine and Spirits,Massachusetts,2020 44,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,399 Morrissey Blvd Wine and Spirits,Sales MA Dorchester,Jay Patel Group,"Morrissey Blvd Wine and Spirits, 711 William T Morrissey Blvd, Dorchester, MA 02122",Dorchester,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"711 William T Morrissey Blvd, Dorchester, MA 02122",Is Null,Aluminum Can,Is Null,Morrissey Blvd Wine and Spirits,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,445 Art's Specialties - Belmont,Sales MA,Independent,"Art's Specialties - Belmont, 369 Trapelo Rd., Belmont, MA 02478",Belmont,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"369 Trapelo Rd., Belmont, MA 02478",Is Null,Aluminum Can,Is Null,Art's Specialties - Belmont,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,459 West Concord Liquors,Sales MA,Independent,"West Concord Liquors, 1216 Main Street, Concord, MA 01742",Concord,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1216 Main Street, Concord, MA 01742",Is Null,Aluminum Can,Is Null,West Concord Liquors,Massachusetts,2020 48,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,483 Gedney Farm,Sales Western MA,Independent,"Gedney Farm, 34 Hartsville - New Marlborough Rd, New Marlborough, MA 01230",New Marlborough,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"34 Hartsville - New Marlborough Rd, New Marlborough, MA 01230",Is Null,Aluminum Can,Is Null,Gedney Farm,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",2.00,$118.00
FAB Squid 3D,Sale,488 Austin Liquors - Park Ave,Sales MA Worcester County,Jay Patel Group,"Austin Liquors - Park Ave, 370 Park Ave, Worcester, MA 01610",Worcester,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"370 Park Ave, Worcester, MA 01610",Is Null,Aluminum Can,Is Null,Austin Liquors - Park Ave,Massachusetts,2020 46,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,523 Spirit Haus Inc.,Sales Western MA,Independent,"Spirit Haus Inc., 338 College St, Amherst, MA 01002",Amherst,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"338 College St, Amherst, MA 01002",Is Null,Aluminum Can,Is Null,Spirit Haus Inc.,Massachusetts,2020 48,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,543 Buckalew's,Sales MA,Independent,"Buckalew's, 529 Main Street, Melrose, MA 02176",Melrose,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"529 Main Street, Melrose, MA 02176",Is Null,Aluminum Can,Is Null,Buckalew's,Massachusetts,2020 44,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,543 Buckalew's,Sales MA,Independent,"Buckalew's, 529 Main Street, Melrose, MA 02176",Melrose,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"529 Main Street, Melrose, MA 02176",Is Null,Aluminum Can,Is Null,Buckalew's,Massachusetts,2020 47,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,571 Atkins Farms Country Market,Sales Western MA,Independent,"Atkins Farms Country Market, 1150 West Street, Amherst, MA 01002",Amherst,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"1150 West Street, Amherst, MA 01002",Is Null,Aluminum Can,Is Null,Atkins Farms Country Market,Massachusetts,2020 46,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,60 Crafted - The Alcohol Enthusiast,Sales MA,Independent,"Crafted - The Alcohol Enthusiast, 400 Washington St., Holliston, MA 01746",Holliston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"400 Washington St., Holliston, MA 01746",Is Null,Aluminum Can,Is Null,Crafted - The Alcohol Enthusiast,Massachusetts,2020 42,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,662 Shop & Go Beverly,Sales MA Seaboard,Patel Group,"Shop & Go Beverly, 199-201 Essex St, Beverly, MA 01915",Beverly,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"199-201 Essex St, Beverly, MA 01915",Is Null,Aluminum Can,Is Null,Shop & Go Beverly,Massachusetts,2020 41,Is Null,Small Store,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,671 Distinct Beer & Wine Inc.,Sales MA,Independent,"Distinct Beer & Wine Inc., 14 McGrath Hwy, Somerville, MA 02143",Somerville,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"14 McGrath Hwy, Somerville, MA 02143",Is Null,Aluminum Can,Is Null,Distinct Beer & Wine Inc.,Massachusetts,2020 41,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,694 Mayhew Wine Shop,Sales MA,Independent,"Mayhew Wine Shop, 20 Melcher Street, Boston, MA 02210",Boston,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"20 Melcher Street, Boston, MA 02210",Is Null,Aluminum Can,Is Null,Mayhew Wine Shop,Massachusetts,2020 41,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
FAB Squid 3D,Sale,697 Windmill Liquors,Sales MA Eastern Cape,Independent,"Windmill Liquors, 28 Rt. 6A, Orleans, MA 02653",Orleans,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"28 Rt. 6A, Orleans, MA 02653",Is Null,Aluminum Can,Is Null,Windmill Liquors,Massachusetts,2020 41,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",2.00,$118.00
FAB Squid 3D,Sale,719 Orleans Bowling Center,Sales MA Eastern Cape,Independent,"Orleans Bowling Center, 191 Trays 6A Orleans Bowling Center, Orleans, MA 02653",Orleans,9644 FAB Squid 3D NEIPA 6/4/16,6/4 pack/16 Can,"191 Trays 6A Orleans Bowling Center, Orleans, MA 02653",Is Null,Aluminum Can,Is Null,Orleans Bowling Center,Massachusetts,2020 51,Is Null,Is Null,"IPA, NE style w/ citra/mosiac. 6%",1.00,$59.00
